1076	23
10762	35
10765	42
10773	126
10774	169
10781	53
10784	26
1079	61
10797	274
10801	25
10810	269
10819	141
1082	106
10828	66
10829	103
10833	22
10842	46
108	47
10852	95
10864	216
10865	49
10876	53
10883	241
10888	6
10889	153
1089	11
10892	17
10900	100
1090	137
10909	192
10910	167
10913	93
1091	50
10927	83
10931	167
10933	74
10939	74
1094	158
10943	49
10944	130
10947	219
10948	68
10951	29
10953	31
1095	40
10955	18
10960	43
10961	182
10972	176
10973	9
10987	69
11003	13
1100	41
11004	165
11008	262
11009	40
1101	113
110	118
11012	22
11015	52
11018	93
11019	246
11021	184
11024	52
11028	18
11048	29
11055	148
11057	249
11058	134
11067	289
11069	10
11071	94
11072	55
11081	150
11091	259
11096	40
11	103
11106	275
11107	28
11110	225
1111	188
11112	26
11122	12
1112	225
11128	50
11130	57
11135	222
11136	179
11140	281
11144	155
11147	64
11153	161
11155	11
11157	54
11160	188
11167	111
11168	200
11176	11
11182	46
11184	80
1119	16
11197	45
11200	199
1120	28
11204	169
1122	22
11226	21
11227	217
11229	72
11230	133
11231	258
11233	60
11239	59
11243	28
11244	33
11246	194
1125	106
1126	10
11261	49
11262	169
11263	16
1127	170
11283	106
11288	68
11290	6
1129	50
11297	116
11318	255
11320	76
1132	264
11323	153
11324	260
11325	257
11330	103
11331	214
11333	10
11339	89
11342	243
1134	82
11355	211
11364	226
11365	97
11366	251
11374	263
11375	149
11379	97
11384	8
11390	101
11395	32
1139	54
11396	26
11397	58
11402	250
11406	254
11407	63
11408	16
1141	11
11416	29
11422	6
11424	40
11429	260
1143	31
11438	365
11439	154
11440	85
11452	128
1145	66
11461	259
11473	31
11474	62
11477	75
11478	66
11486	11
11488	6
11491	28
1149	37
11500	72
11501	62
11515	207
11520	118
1152	44
11525	12
1153	128
11532	12
11534	15
11537	148
11539	28
11545	63
11546	166
11549	177
11556	19
11559	184
11562	26
11572	166
1157	253
11575	86
11578	282
11579	313
11582	150
1158	220
11584	229
1159	172
11611	43
11612	28
11615	38
1162	106
11626	26
11629	183
11644	16
11650	73
11651	98
11658	240
11669	31
11676	201
11677	212
1168	69
11692	28
1	17
11701	21
11702	63
11703	10
11707	112
11710	8
1171	13
11713	267
11720	257
1172	13
11724	29
11726	12
11730	99
11737	78
1174	23
11742	50
11748	137
11756	159
11760	20
1177	250
11775	137
11776	116
11781	51
11783	143
11787	84
1179	212
11795	15
1180	112
11807	16
11816	60
11826	46
11829	201
1182	93
11830	343
11832	142
1183	59
11841	100
11846	34
11848	118
1185	18
11857	14
11860	113
11868	258
11869	168
11891	188
11901	76
11907	97
11908	232
11918	25
11921	204
11922	167
11932	28
11938	249
11940	35
11943	12
11947	56
11949	43
11952	179
11954	108
11957	22
11964	13
11966	140
11967	67
11968	49
11970	178
11971	126
1197	20
11974	76
11976	70
11978	232
11985	183
11986	91
11987	253
11990	103
11992	25
1199	93
12001	259
1200	274
12003	64
12011	215
12015	65
12019	62
12024	171
12030	28
12033	138
12035	37
12039	73
12048	75
12049	26
12050	146
12070	210
12072	93
12074	16
12075	67
12078	26
12085	11
12091	48
12092	104
1209	252
12093	59
12101	103
12111	29
12114	257
12115	39
12117	105
12122	139
121	267
12129	18
12133	57
12136	30
12137	99
12142	39
12145	43
1215	263
12153	200
12158	161
1216	116
12172	75
12179	174
12181	255
12182	216
1218	278
12193	59
12196	88
12197	75
12204	153
12209	185
12211	187
1221	16
12214	26
12217	203
12218	152
12231	262
12234	241
12236	34
12238	37
12239	51
12240	79
12241	52
1224	25
12244	96
12249	88
12250	44
12251	106
12254	82
122	55
12256	16
12257	160
12260	105
12264	98
12271	110
12272	13
12277	45
12278	11
12279	7
12283	271
12286	46
12287	43
12291	144
12293	15
1229	56
12299	8
12306	205
12311	26
12317	144
12319	206
12320	67
12321	78
1232	27
12327	62
12328	172
12330	57
12333	22
12338	7
12344	34
12345	24
12346	34
12347	180
12350	69
12364	74
12367	47
12369	258
12380	43
12384	22
12385	190
12388	240
12390	213
12391	20
12396	25
12402	232
12406	15
12409	37
12410	191
12411	209
12423	47
1242	35
12427	52
12432	112
12435	83
12437	54
12438	153
12440	220
12446	232
12453	111
12454	46
12457	117
12459	162
12461	246
12462	14
12463	238
12464	191
12466	20
12467	99
12478	37
12479	14
12481	6
1248	25
12483	127
124	85
12486	15
1249	179
12501	25
12504	60
12507	89
12508	213
12513	172
12516	216
12517	185
12521	108
12525	162
12527	193
12529	16
12538	59
12541	25
12545	261
12548	86
12555	25
12557	45
12560	27
12562	51
12565	138
12566	99
12567	104
12568	25
12577	56
12582	39
1258	269
12586	160
12587	260
12590	10
12592	19
12594	6
1259	63
12601	42
1261	316
126	15
12615	179
12617	28
12621	40
12622	103
12625	21
12628	178
12629	152
1263	37
12634	78
12636	126
12638	9
12657	142
12666	135
12667	142
1267	35
12679	76
12680	91
12683	130
1268	89
12691	15
12692	70
12	7
12705	15
12719	305
12723	74
12726	41
12728	141
1272	92
12730	29
12734	184
12735	252
12737	34
12749	85
12753	37
12760	179
12771	70
12775	272
12778	251
12779	70
12780	244
12782	181
12786	142
1278	8
12789	27
12798	78
12802	20
12805	90
12806	31
12811	51
12817	52
12819	189
12828	276
1282	85
12830	43
1283	186
12837	259
12838	150
12841	8
12842	12
12846	170
12850	75
1285	21
12855	184
12858	72
12862	241
12864	96
12871	157
12886	95
12891	97
12895	61
12897	250
12898	70
12901	6
12906	170
12908	95
12918	218
12919	128
12921	44
1292	37
12928	150
12929	20
12944	258
12945	234
12948	191
12955	286
12956	31
1296	349
12963	90
12964	207
12967	287
12972	55
12975	67
12978	29
12996	151
129	98
13004	150
1301	20
13014	152
13015	37
13018	64
13021	263
13022	61
13024	27
13025	39
13040	23
13042	38
13043	183
13044	216
13047	178
13051	40
13053	48
13056	154
13058	10
13062	291
13063	37
1306	44
13067	8
13071	147
13073	14
13076	52
13084	82
13087	95
13103	267
13104	79
13105	19
13110	6
13117	152
13118	44
13119	70
13120	10
1312	140
13125	185
13130	261
13131	256
13136	103
13137	110
13138	182
13140	265
13144	59
1315	52
13156	254
13157	152
13171	75
13172	44
13174	42
13176	145
13178	8
13183	114
13189	71
1319	55
13195	85
13201	69
13207	186
13216	201
13220	137
1322	90
132	34
13242	20
13249	8
1325	29
13254	162
13256	122
13262	101
1326	43
13267	91
13271	269
13277	263
13285	36
13291	237
1329	21
13294	257
13298	48
13302	210
13306	152
13307	228
13308	39
13311	195
13313	48
13314	76
13316	150
13317	167
13348	28
1335	216
13357	115
13364	71
13365	9
13367	138
13371	132
13372	93
13373	293
13374	170
1337	46
13376	21
13377	182
13378	61
13379	56
1338	283
13383	175
13385	203
13386	74
13388	242
13389	54
13390	203
13397	17
13403	178
13411	242
13412	26
13413	59
13420	162
13424	207
13425	247
13428	108
13432	20
13435	179
134	38
13438	246
13441	48
13442	214
13446	201
13458	63
13460	63
1346	55
13474	35
13476	101
13480	117
13485	12
13486	176
1349	105
13501	17
13502	20
13503	109
13513	259
13515	107
13517	28
13519	212
13	52
13520	26
13526	61
1353	106
13533	37
13541	144
1354	14
13542	218
13543	74
13544	200
13545	251
13546	11
13548	92
13549	17
13552	21
13554	164
135	57
13558	155
13567	78
13568	56
13571	49
13573	276
13575	101
13577	52
13580	107
13581	181
13584	16
1358	84
13590	117
1359	233
13598	78
13599	259
13601	66
1360	18
13602	11
13604	254
13607	156
13610	197
13611	100
13613	32
13615	67
13617	171
13619	114
13626	63
13631	10
13634	40
13640	19
13642	222
1364	58
13647	62
13653	13
13654	15
13655	131
1365	57
13658	100
1366	176
13663	62
13664	140
13666	62
13667	106
13669	31
1367	117
13672	102
1368	144
13686	55
13687	66
13688	15
13689	173
13690	123
13691	63
13692	24
13694	168
13696	92
13697	111
13699	27
13703	267
13709	152
13711	15
13712	167
13716	97
13717	136
13719	181
13720	142
13723	200
1372	35
13725	109
13728	239
13741	186
13746	242
13748	171
13757	56
13758	10
13759	58
13761	227
13763	260
13764	75
13765	61
13767	144
13771	192
13773	61
13776	46
1377	9
13780	26
13782	184
13783	31
13790	72
13791	138
13797	65
13799	104
1379	98
13804	115
13805	82
13806	187
1380	68
13807	30
1381	219
13815	74
13816	113
13820	163
1382	107
13821	178
13826	243
13828	142
13829	36
13834	104
13836	198
1384	37
13844	10
13845	38
13846	8
13848	141
13852	42
1385	251
13855	167
13857	79
13859	17
13860	261
13867	137
13869	43
1387	178
13874	203
13875	18
13882	97
13883	213
13885	209
13887	180
1389	102
13892	40
13895	159
13900	54
13902	23
13910	140
13911	48
13912	70
13913	71
13921	270
1392	151
13925	104
13929	212
13930	44
1393	103
13935	43
13936	30
13938	22
1394	108
13946	48
13949	46
13950	221
13951	150
13952	244
13960	257
13961	12
13974	95
13982	75
13990	175
13993	142
13998	92
14001	24
1400	161
14003	189
14006	33
14009	183
1401	226
14013	62
14016	210
14021	201
1402	48
14026	40
14028	10
14029	271
14030	205
14031	67
14035	262
1403	73
14040	159
14045	39
140	48
14048	131
14057	87
14060	97
14061	160
14064	105
14070	237
1407	11
14071	64
14072	44
14073	11
14077	202
1408	102
14081	107
14089	18
1409	23
14094	73
14099	17
14102	266
14116	272
14119	96
14131	28
14133	194
1413	80
14145	72
14147	180
14151	24
14156	196
14157	192
14158	37
14160	81
14166	275
14170	9
1417	49
14174	90
14177	272
14179	57
14181	160
14182	87
14187	37
14189	90
1419	153
14192	181
14193	13
14199	119
14200	198
14201	64
14203	138
14204	81
14208	16
14213	44
14215	75
14216	45
14218	157
14221	175
14224	31
14227	84
14229	134
14230	118
14231	244
14232	45
14233	35
14234	19
14242	55
14243	262
14248	116
14252	58
14254	201
14256	57
14257	24
14258	106
14260	19
14270	32
14271	147
14272	141
1427	22
14273	163
14274	259
14280	74
14282	8
1429	22
14293	19
14301	65
14305	26
14309	217
14317	72
14331	42
14333	18
1433	33
14336	133
14340	251
14349	26
14350	143
14352	88
14354	160
14363	32
14364	173
14370	44
1437	20
14374	66
14376	230
1438	180
14388	175
14392	131
14399	24
14404	64
14407	45
14409	49
14410	6
1441	73
14420	196
14422	117
14426	108
14428	148
14437	16
14442	206
14443	258
14445	265
14446	261
14447	26
14448	258
14456	69
14464	157
14465	195
14466	41
14468	50
14469	40
14470	231
14478	61
14483	12
14487	21
14491	63
14499	129
14503	17
14505	176
14506	58
14509	70
14511	135
1451	34
14516	55
14520	76
14522	134
14531	6
14539	30
14559	31
14560	242
14569	163
14570	204
1457	28
14578	171
14580	26
14589	149
14593	97
14594	97
14596	15
14597	256
14598	64
14599	20
14606	20
14607	270
14609	159
1461	105
14612	71
14618	41
14620	32
14625	212
14627	150
14628	249
14630	58
1464	254
14648	29
14649	24
14650	105
14657	45
14668	58
14670	106
14673	116
14674	6
14675	141
14678	28
14681	60
1468	86
14688	74
14697	114
14700	133
14709	72
14710	188
14712	55
14713	7
1471	84
14720	95
14721	293
14724	49
14728	6
14730	167
14743	140
1474	70
14747	34
14752	218
14755	92
14775	81
14776	97
14780	154
1479	158
1481	29
14836	85
14837	8
14839	243
148	44
1486	65
14869	36
14873	76
14874	31
14879	169
14883	47
1488	36
14885	99
14899	178
1490	222
14906	60
14911	184
14916	169
14918	27
14920	269
14921	43
14925	72
14929	279
14933	98
1493	42
14936	68
14937	40
14938	196
14941	64
14942	30
14943	66
14944	39
14947	41
1494	75
1495	257
14952	88
14953	30
14954	12
14963	68
1496	45
14968	23
14971	171
14973	111
14974	99
14976	30
14980	56
14987	49
1498	79
14988	185
1499	10
14997	9
14999	235
15000	40
15001	69
15002	17
1500	69
15009	144
15021	40
15024	51
15026	104
15031	220
15041	263
15044	56
15046	69
15047	146
15049	169
15051	197
15055	91
15062	109
15069	154
1507	17
15073	222
15076	70
15078	264
1508	203
15085	81
15086	116
15087	114
15091	23
15097	156
15101	90
15103	203
15104	17
15108	176
15110	136
15115	275
15116	195
15125	59
15127	257
15128	48
15130	71
15136	30
15137	143
15138	67
15139	48
15143	223
15144	18
15146	263
15151	102
15165	177
15167	22
15170	176
15172	89
15178	7
15189	173
15196	50
15198	232
1520	119
15201	21
1522	170
15224	177
15237	38
15246	134
15247	22
15250	36
15253	172
15256	94
15257	34
15258	85
15259	64
15260	40
15262	24
15268	74
15269	255
15282	194
15289	57
15293	208
15297	49
1529	86
15301	25
15304	146
15312	133
1532	239
153	23
15331	206
15332	47
1533	94
1534	22
15343	206
15344	70
15353	21
15355	28
15371	186
1537	255
15375	34
15376	21
15379	206
15382	43
15383	92
15384	258
15386	264
15388	6
15391	18
1539	28
15393	224
15400	218
15401	23
15403	21
15407	258
15409	42
15412	229
15418	118
15421	176
15424	146
15437	54
15443	113
15446	42
15447	153
1545	22
15454	7
15464	193
15466	73
15474	63
15482	25
1549	67
1550	262
15504	102
15512	32
15513	25
15516	192
15523	82
15525	187
15529	16
15545	149
1555	19
15555	79
15557	157
15561	265
15562	58
15572	113
15580	71
15587	206
15590	21
15593	202
15602	56
15603	109
15606	124
15612	113
15630	175
15632	102
15639	60
15642	95
15652	37
15654	86
15657	133
15658	182
15659	8
1566	258
15666	68
1567	135
15672	50
15673	180
15680	30
15686	94
15690	152
15698	15
15703	204
15705	213
15708	26
1571	242
15715	225
15730	13
15734	70
15738	19
1574	192
15744	17
15752	294
15753	34
15755	7
15761	16
15762	178
15763	105
1576	36
15768	198
15769	66
15776	240
15781	8
1578	31
15785	66
15792	24
15794	121
15796	204
15799	82
15814	33
15815	70
1582	105
15830	62
15834	140
15844	33
15845	14
15846	85
15847	35
15849	137
15853	42
15854	16
15856	93
15862	257
15865	70
15870	9
15874	26
15876	46
15881	138
15884	51
15892	70
15901	117
15924	239
15929	203
15930	174
15940	128
15941	61
15948	77
15950	12
15955	20
15957	224
15959	24
15964	14
15966	82
15968	106
15970	245
15974	112
15978	14
15980	50
15981	76
15982	150
15994	115
16001	192
16008	52
16012	106
1602	189
16024	10
16027	45
16029	99
16038	6
16042	82
16049	50
16050	36
16052	72
160	65
16068	13
16069	55
16075	181
16076	188
16079	194
16082	94
1608	54
16104	282
16110	107
16119	191
16127	86
16131	148
16136	178
16139	41
16142	155
16151	16
1615	21
16156	124
16158	54
1616	17
16166	138
16170	32
16173	34
16174	140
16181	256
16187	287
16189	46
16190	67
16191	243
16193	110
1619	34
16197	99
16199	20
16201	52
16208	40
16209	21
1621	257
16219	62
16228	191
1623	146
16234	22
16240	59
1624	145
16	26
162	75
16276	79
16278	79
16280	82
16289	29
16297	15
16298	92
16306	81
16308	52
16314	99
16316	94
16317	133
16329	55
1633	131
16339	271
16347	46
16349	85
1635	14
16352	174
16357	25
16364	125
16373	33
16378	179
16380	23
16381	147
16383	278
16390	109
16393	31
1640	145
16405	267
16406	133
16411	161
16412	257
16415	246
16419	102
16423	135
16429	259
16433	101
16438	39
16441	11
16446	42
1645	207
16454	233
16458	32
16460	20
16465	20
16476	42
16481	262
16483	182
16486	11
16487	106
16488	89
16495	71
16496	55
16507	99
16515	49
16519	182
1652	15
16521	6
16523	29
16525	136
16526	295
16527	14
16530	32
16539	35
16543	69
16549	109
1655	48
16555	81
16557	57
16561	127
16564	18
1656	49
16565	101
16568	153
16570	8
16572	83
16588	20
16589	47
1659	22
16598	102
16603	108
16604	186
16605	13
1660	66
16609	185
16618	65
16627	95
16636	75
16637	89
1663	8
16638	41
16642	84
16646	50
16654	176
16657	86
16658	168
16662	79
16664	31
16668	117
16675	52
1667	76
1668	214
16683	106
16693	141
16699	350
16703	40
167	105
16716	11
16717	12
16718	53
16719	155
1672	40
16726	105
16727	98
16735	156
16740	167
16762	11
1676	241
16764	144
16765	71
16775	44
16777	14
16778	108
16784	19
16787	7
16788	77
16789	169
16790	41
16801	54
16802	169
16804	76
16807	14
1681	262
16815	104
16816	23
16819	44
16827	84
16828	106
16830	18
16833	44
16834	76
16844	54
16845	29
16847	131
16848	38
16852	91
1685	37
16855	297
1686	19
16863	150
16864	41
16866	15
16867	102
16872	168
1687	230
16878	259
16879	12
16881	95
16885	97
16887	17
16890	136
16891	103
1689	20
16894	94
16905	208
16906	28
16913	47
16916	139
16919	257
16921	236
16926	211
16929	41
16935	54
16940	256
16949	94
16955	64
16962	221
16967	195
16969	30
16970	237
16972	63
16973	10
16974	133
16976	232
16980	206
16982	201
16986	123
16990	48
16993	118
16999	52
17000	74
17004	70
17005	174
17008	20
17009	60
17011	180
17016	15
17021	11
17028	31
17036	275
17037	52
17044	88
17055	259
17060	52
17061	78
17062	242
17063	70
17064	197
1706	51
17066	105
17068	89
17072	146
17073	54
1707	62
17076	26
17077	36
17089	9
17093	221
17097	98
17107	71
17109	232
17114	256
17122	159
171	234
1713	13
17131	325
17133	23
17135	24
1715	223
17155	29
17157	12
17164	37
17169	65
17182	121
17185	151
1718	78
17199	196
17205	104
17207	87
1721	6
17216	52
17217	22
17221	71
17227	186
17243	58
17247	71
17260	46
17262	58
17265	11
17269	46
17274	16
17277	194
17278	230
17279	77
17285	254
17286	106
172	87
17291	9
1729	21
17292	112
17293	240
17295	259
17299	247
17302	137
17305	198
17307	36
17310	153
17316	268
17318	272
17330	187
17331	16
1733	16
17332	20
17342	170
17355	15
17359	231
17360	149
17362	69
17364	134
17379	173
17380	83
17385	41
17386	10
17388	179
17396	18
1740	207
17402	54
17404	39
17408	173
17409	23
17412	22
17413	24
17419	78
17422	41
17426	20
17432	24
1744	296
17446	19
17451	213
17452	266
17464	31
17466	101
17471	174
17475	91
17478	18
17480	200
17481	34
1748	138
17482	258
17483	81
17490	47
17493	191
174	95
17495	65
17496	34
17500	36
1750	55
17506	178
17509	34
17512	70
17517	108
17524	64
17530	38
17532	185
17534	178
17536	37
17542	54
17543	50
1755	181
17551	91
17552	35
17558	203
17561	153
17562	211
17564	101
17572	16
17575	162
1758	19
17586	60
17588	12
17591	24
17599	149
17601	87
17602	58
17605	52
17609	19
17610	57
17612	53
17616	193
17619	207
1762	35
17625	182
17628	73
17636	20
1763	68
17639	261
1764	176
17643	108
17646	22
17648	42
17651	47
17657	22
17658	6
17665	193
17670	15
17674	65
17681	47
17682	191
17683	55
17691	156
17693	179
17696	118
1769	63
17699	50
17703	269
17705	190
17706	171
17720	10
177	202
17723	257
17733	91
17734	16
17735	121
17739	228
17744	64
17746	24
17756	117
17757	341
17762	15
17766	108
17769	52
17773	43
17775	51
17781	42
17782	38
17784	36
17785	22
17790	44
17791	77
17793	60
17794	83
17795	16
17796	211
17799	236
17803	150
17805	59
17815	39
1782	21
17824	100
17831	63
17833	245
17835	6
17836	40
17845	27
17849	21
17850	149
17851	208
17853	25
178	61
17864	57
17865	9
17873	28
17874	45
17878	45
1788	10
17889	31
17890	56
17891	91
17898	64
1790	23
17903	165
17905	54
17918	140
17919	67
17920	47
17921	31
17923	64
17925	89
17926	101
17930	48
17932	27
17934	146
17935	132
17936	42
17939	130
179	40
17942	140
17948	177
17950	75
17953	88
17955	42
17956	208
17958	256
1797	11
17971	96
17972	16
17975	217
17979	89
17981	44
17982	53
1799	16
17992	45
18000	105
18002	61
18008	194
18016	263
18018	60
18020	32
18022	244
18025	88
1803	115
18032	150
18036	28
18040	117
18041	9
18043	6
18044	8
18045	303
18052	217
18055	231
18056	29
18058	194
18060	63
18062	235
18063	27
18064	15
18065	34
18066	156
18071	47
1807	19
18093	46
18094	53
18095	15
18101	72
18112	154
18113	256
18115	20
18118	195
18123	84
18125	20
1812	71
18134	160
18135	69
18136	69
18142	8
18147	6
18148	34
18150	139
1815	153
18152	167
18156	258
18162	27
18166	74
18168	46
18176	98
18183	6
18187	30
181	9
18198	12
18214	279
18216	112
18232	91
18233	112
18234	142
18235	18
1823	58
18236	133
18239	23
18241	106
1824	45
18260	277
18269	72
18277	31
18279	20
18283	125
18284	182
18288	40
1829	35
18294	44
18301	83
18304	16
18315	27
18317	160
18318	47
18320	27
18326	8
18329	155
18330	171
18331	51
18334	16
18335	117
18336	41
18339	155
18343	77
18344	40
18350	41
18355	10
18358	89
18360	182
18364	296
18367	192
18371	157
18372	222
18375	244
18378	13
18379	235
18384	86
18387	45
1838	8
18388	72
18389	128
18390	47
1839	269
18393	249
18398	20
18399	86
1841	297
18417	41
18418	175
18419	266
18421	89
18423	198
18425	17
1843	163
18434	13
18435	9
18448	239
18451	9
18453	93
18466	21
18467	41
18468	19
18469	51
18475	66
18476	176
18483	86
18484	231
18487	16
18488	295
18493	50
18494	170
18495	102
18498	106
1850	151
18501	62
18503	58
18504	263
18506	19
18507	29
18517	73
18524	43
18527	35
18531	85
18537	51
18541	27
18547	47
18550	26
18552	73
18561	114
18565	248
18566	80
18570	218
18572	70
18573	106
18576	143
18579	30
18582	40
18584	243
18585	140
1859	19
18595	32
18597	137
18600	61
18603	31
18604	68
18610	116
18612	264
18615	10
18616	200
18619	199
18621	27
18622	52
186	228
18624	51
18625	59
18628	274
1863	18
18634	28
18638	12
1864	23
18647	158
18648	35
18649	88
18652	35
18658	150
18666	147
18667	24
18671	145
1867	36
18675	40
18679	34
18687	32
1869	14
18696	143
18699	237
18700	114
18701	11
18705	86
18708	80
1871	38
18714	27
18715	64
18720	226
18723	83
18725	132
1872	59
18731	69
18738	205
18739	44
1874	56
18755	279
1875	92
18760	98
18763	39
18764	139
18769	22
18777	83
18778	122
18787	22
18790	58
18795	133
18799	33
1879	96
1880	27
18804	82
18812	98
18814	74
18815	81
18819	8
18823	126
18825	15
18829	91
1883	174
18832	52
18833	111
18834	177
18839	56
18843	193
18850	159
18851	11
1885	115
18855	17
18856	40
18858	77
18860	35
18862	267
18863	28
18865	91
18868	28
18870	50
18872	264
18873	175
18882	244
1888	29
18883	81
18885	35
18889	195
18901	28
18905	16
18915	115
18928	93
18938	64
18943	173
1894	6
18952	102
18955	32
18957	15
18958	98
18968	201
1897	137
18973	10
18975	33
18978	56
18981	246
18982	211
18986	9
18991	13
18995	113
18999	42
19001	19
1900	49
19008	95
1901	289
19018	19
19019	187
19020	11
190	21
1903	20
19033	35
19034	73
19036	179
19037	144
19049	9
19052	18
19056	55
19058	40
19060	26
1906	23
19068	66
19072	102
19079	68
19086	218
19087	8
19099	265
1910	160
19106	20
191	118
19117	106
19121	44
19130	57
19131	69
19132	63
19135	40
19138	31
19145	189
19147	137
19152	45
19158	25
19161	91
19165	246
19166	348
19169	19
19170	134
19173	30
19175	160
19177	241
19178	158
19179	21
19188	18
19190	40
19196	228
19200	144
19208	109
19210	92
19211	258
19216	191
1921	66
19221	179
19223	17
19224	202
19228	111
19229	165
19231	26
19233	9
19236	48
19244	13
19248	265
19249	107
19261	106
1926	270
19269	43
19278	7
192	80
19280	67
1928	100
19281	184
19287	101
19288	221
19289	59
1929	166
19296	46
19299	229
19303	8
19304	73
19307	17
19310	224
19311	33
1931	145
19316	17
19321	299
19324	81
19330	79
19332	21
1933	281
19335	27
19338	50
19339	258
1934	133
19343	148
19348	144
19356	113
19363	87
19378	53
19382	35
19383	70
19385	56
19397	260
1940	10
19	41
1941	112
19414	94
19416	65
1942	145
19423	78
19424	66
19427	32
19430	210
1943	16
19435	69
19436	22
19451	175
1945	157
19459	96
19462	89
19465	13
19468	245
19470	41
19472	147
19474	27
19478	23
19479	159
19481	14
19488	49
19490	110
19494	177
19495	24
19496	49
19497	63
19502	172
19503	234
19505	172
19510	70
19511	11
19512	10
1951	58
195	16
19516	64
19523	249
19524	231
19527	69
19531	55
1953	199
19533	144
19538	14
19546	117
19558	53
19565	112
19571	8
1957	54
19580	255
19585	210
19590	236
19592	187
19597	78
19598	32
19605	64
19608	63
19609	182
19617	119
1962	158
19626	270
19628	139
19630	48
1963	16
19632	15
19641	20
19647	28
19649	159
1966	106
19661	185
19667	101
19670	88
19672	187
19683	140
19684	310
19685	8
19690	146
19691	135
19692	61
19695	44
1969	64
19698	23
19699	23
19706	96
19709	10
19710	265
19711	9
1971	259
19714	111
19725	51
19732	8
19733	45
19734	14
19735	82
1973	77
19739	105
19740	32
19741	12
19742	7
19746	59
19750	24
19756	63
19757	266
19759	43
19763	46
19771	220
19780	104
19782	149
19783	109
19791	24
19792	29
19793	64
19794	79
1979	90
19799	31
19800	100
19803	29
19809	250
1981	60
19817	82
19818	83
1982	10
19821	12
19824	110
19826	285
19827	41
19829	21
1983	244
198	37
19841	9
19849	176
19851	84
19852	178
19856	181
19857	115
1985	8
19861	296
19868	21
19871	58
19875	103
1987	52
19880	118
19884	25
19887	22
19892	156
1989	258
19893	281
19894	8
19895	84
19898	64
19899	193
19901	243
19904	265
19911	190
19913	20
19918	64
19921	231
19926	136
19932	23
19934	108
19935	170
19940	274
19945	58
19947	98
19950	124
19953	137
19956	63
19965	52
19966	123
19969	257
19977	152
19982	7
19986	110
19987	94
19988	207
19990	263
1999	54
19997	105
19999	81
20003	212
20006	84
20008	42
20016	12
20019	242
2002	247
20024	174
20030	104
20035	70
20037	227
20038	136
20040	259
20041	42
20046	132
20048	259
20049	383
2005	14
20053	43
20058	37
2006	43
20065	27
20069	149
20071	25
2007	206
20072	26
2008	250
20084	49
20085	14
20087	244
20088	12
20090	165
20091	11
20095	261
20108	48
20111	103
20114	23
20117	69
20118	7
20122	236
20123	227
20148	165
20149	215
20151	71
20152	139
20153	164
20155	216
20156	65
20157	237
20158	117
20180	23
20186	200
20189	231
20191	145
20201	181
20204	55
20208	261
2020	87
2021	26
20222	202
20223	209
20224	212
20231	185
20244	68
20247	25
20248	21
20259	107
2026	263
20266	67
20270	31
20271	218
20277	207
20278	269
20280	134
20283	85
20284	102
20288	48
20291	156
20292	64
20294	69
20297	6
20301	46
20303	19
20305	27
20306	208
20309	232
20312	104
20314	21
20319	66
20324	13
20334	260
20342	25
20343	115
20347	85
20354	49
2035	7
20358	29
20362	24
20365	17
20366	52
20372	52
20373	13
20377	53
